listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
10647897,Renovated 1910 Stockholm villa & beautiful garden,Entire home,entire_home,https://a0.muscache.com/im/pictures/e9103260-3184-4236-a2a3-a555a4f39998.jpg,16,36316223,Paul,"","",false,59.2867,18.0814,7,4,5,2.5,false,"TV,Cable TV,Children’s books and toys,Wifi,Fireplace guards,Kitchen,Free parking on premises,Room-darkening shades,Children’s dinnerware,Game console,Bed linens,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,First aid kit,Backyard,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Bathtub",false,6,Firm,SEK,0,0,1,,,,,,,,4290.0,41126.0,372.8,3829.3,0.03,0.0,11.8,112.7,0.0,0.0,11,0,354,365,4290.0,41126.0,388.0,3719.9,0.122,0.0,47.7,457.0,0.0,0.0,11,0,79,90
10784711,Well-designed and spacious house,Entire home,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-10784711/original/866dcca1-d5a2-4209-a4ce-ac3b8b7c4881.jpeg,44,55798787,Per,"","",false,59.2743,18.0545,6,3,3,2.0,false,"TV,Wifi,Kitchen,Free parking on premises,Hot water kettle,Portable fans,Outdoor furniture,Hammock,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Sound system,Rice maker,Outlet covers,Bathtub,High chair,Baby safety gates,Children’s books and toys,Blender,Fireplace guards,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,EV charger,Shower gel,Patio or balcony,Backyard,Children's playroom,Dining table,Baking sheet,Barbecue utensils,Toaster",false,3,Moderate,SEK,0,0,19,5.0,5.0,5.0,5.0,5.0,4.8,4.8,79838.0,817575.0,276.3,2845.8,0.795,0.89,218.7,2239.9,244.9,2507.9,290,39,75,365,21794.0,208927.0,269.1,2579.5,0.9,0.0,242.2,2321.4,0.0,0.0,81,0,9,90
10820875,Modern townhouse in Stockholm,Entire townhouse,entire_home,https://a0.muscache.com/im/pictures/d622c3a8-eca2-485c-848f-7edb0226c559.jpg,42,8298314,Mikaela,247931005,Mats,false,59.2818,18.1108,6,3,4,2.0,false,"TV,Cable TV,Wifi,Lake access,Kitchen,Board games,Free parking on premises,Hot water kettle,Books and reading material,Record player,Outdoor furniture,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Dryer,Beach access,Smoke alarm,Fire extinguisher,Essentials,Hangers,Hair dryer,Hockey rink,Iron,Dedicated workspace,Life size games,Outdoor dining area,Freezer,Children’s bikes,Private entrance,Sound system,Bathtub,High chair,Children’s books and toys,Blender,Window guards,Pack ’n play/Travel crib,Room-darkening shades,Bikes,Game console,Hot water,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,EV charger,BBQ grill,Exercise equipment,Patio or balcony,Backyard,Children's playroom,Dining table,Baking sheet,Barbecue utensils,Sun loungers,Bread maker,Toaster",false,5,Firm,SEK,156,0,23,4.96,5.0,5.0,4.9,5.0,4.7,4.7,10552.0,101521.0,248.8,2559.2,0.115,0.483,28.9,278.1,121.3,1166.9,42,278,323,365,8155.0,78179.0,258.4,2477.2,0.356,0.438,90.6,868.7,111.7,1070.9,32,17,58,90
10845022,Room on central Södermalm,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/c9c7e543-722c-47e3-a79b-4331d8d22d21.jpg,21,56169674,Jonatan,"","",true,59.3083,18.0659,,,1,0.0,false,"TV,Wifi,Waterfront,Air conditioning,Lake access,Kitchen,Smoking allowed,Pets allowed,Gym,Elevator,Free street parking,Outdoor furniture,Heating,Washer,Dryer,Beach access,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Outlet covers,Bathtub,High chair,Children’s books and toys,Window guards,Babysitter recommendations,Room-darkening shades,Children’s dinnerware,Game console,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Shower gel,Patio or balcony,Backyard,Beach essentials,Luggage dropoff allowed,Long term stays allowed,Baking sheet,Barbecue utensils",true,4,Moderate,SEK,23,0,112,4.83,4.8,4.8,4.8,4.8,4.9,4.7,6681.0,70291.0,75.2,807.7,0.301,0.0,18.3,192.6,0.0,0.0,110,0,255,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
10847404,Cosy house close to city center,Entire townhouse,entire_home,https://a0.muscache.com/im/pictures/af8a3a0a-b079-49df-981f-03693647b6e0.jpg,41,13088570,Manne,"","",false,59.2840,18.0867,7,5,5,1.5,false,"TV,Wifi,Kitchen,Board games,Free parking on premises,Hot water kettle,Paid parking off premises,Books and reading material,Portable fans,Pets allowed,Outdoor furniture,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Smoke alarm,First aid kit,Fire extinguisher,Bidet,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Sound system,Bathtub,Blender,Fireplace guards,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Piano,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Backyard,Long term stays allowed,Dining table,Sun loungers,Bread maker,Toaster",false,3,Firm,SEK,0,0,61,4.93,4.9,5.0,4.8,5.0,4.9,4.8,29438.0,283595.0,381.6,3919.3,0.2,0.259,80.7,777.0,104.4,1005.7,73,83,292,365,20476.0,196299.0,401.5,3849.0,0.567,0.0,227.5,2181.1,0.0,0.0,51,0,39,90
10925354,230 sqm Villa with pool close to Stockholm City,Entire home,entire_home,https://a0.muscache.com/im/pictures/dd83f8ce-ec25-4fcf-9cad-1eece955dd5e.jpg,38,56633409,Tobias,"","",false,59.2854,18.0842,8,6,6,2.5,false,"TV,Cable TV,Ping pong table,Wifi,Pool,Kitchen,Board games,Free parking on premises,Portable fans,Gym,Conditioner,Outdoor furniture,Hammock,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Sound system,Rice maker,Outlet covers,Bathtub,Baby bath,High chair,Children’s books and toys,Blender,Crib,Pack ’n play/Travel crib,Children’s dinnerware,Game console,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,EV charger,BBQ grill,Exercise equipment,Shower gel,Patio or balcony,Backyard,Dining table,Baking sheet,Barbecue utensils,Sun loungers,Toaster",false,4,Strict,SEK,208,0,46,5.0,5.0,5.0,5.0,5.0,4.8,4.9,48094.0,463683.0,710.1,7319.1,0.195,0.507,131.8,1270.4,343.5,3312.0,71,225,294,365,38389.0,368016.0,665.6,6381.0,0.644,0.0,426.5,4089.1,0.0,0.0,58,0,32,90
10935307,Lovely sunny house near Stockholm C,Entire home,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-10935307/original/b014e07d-4d97-4d96-98d8-821bc1ebfcd8.jpeg,19,37339398,Hanna,"","",false,59.3725,17.9247,5,3,2,1.5,false,"TV,Children’s books and toys,Wifi,Air conditioning,Kitchen,Free parking on premises,Room-darkening shades,Hot water,Bed linens,Outdoor furniture,Coffee maker,Indoor fireplace,Refrigerator,Drying rack for clothing,Dishwasher,Dishes and silverware,Heating,Cooking basics,Wine glasses,Washer,Dryer,Smoke alarm,Patio or balcony,Fire extinguisher,Luggage dropoff allowed,Essentials,Hangers,Dining table,Hair dryer,Iron,Baking sheet,Freezer,Bathtub",false,5,Firm,SEK,0,0,24,4.83,4.8,5.0,4.8,5.0,4.7,4.7,32011.0,324052.0,215.8,2216.6,0.392,0.588,87.7,887.8,131.7,1333.5,143,122,222,365,16693.0,160030.0,229.4,2199.3,0.811,0.82,185.5,1778.1,187.6,1798.1,73,1,17,90
11001675,Corner apartment with two balconies,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/97a00d6e-04a1-41f2-b267-2dcc84169e87.jpg,13,3321577,Kajsa,"","",false,59.2977,18.0993,4,2,3,1.0,false,"TV,Cable TV,Wifi,Kitchen,Essentials,Free parking on premises,Hangers,Hair dryer,Heating,Iron",,5,Flexible,SEK,18,,7,4.71,5.0,4.9,4.7,5.0,4.6,4.7,2357.0,23067.0,79.0,813.7,0.082,0.199,6.5,63.2,15.6,152.8,30,214,335,365,710.0,6804.0,77.0,738.4,0.1,0.0,7.9,75.6,0.0,0.0,9,0,81,90
11040076,Two centrally in Stockholm,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/b08a1b68-2536-4d09-a5e7-92360fd4b01d.jpg,7,47491192,M.Elisabet,"","",true,59.3229,18.0055,2,1,1,1.5,false,"TV,Cable TV,Smoke alarm,Wifi,Kitchen,Essentials,Elevator,Coffee maker,Refrigerator,Dishes and silverware,Heating",false,1,Moderate,SEK,20,0,13,4.85,4.9,4.8,4.8,4.8,4.8,4.8,19872.0,204418.0,115.6,1186.1,0.477,0.584,54.4,560.0,66.7,686.0,174,67,191,365,2867.0,27487.0,129.7,1243.4,0.256,0.852,31.9,305.4,106.2,1018.0,23,63,67,90
11109733,City Location With Courtyard Access,Entire condo,entire_home,https://a0.muscache.com/im/pictures/c1d00773-aad2-4489-9bfe-e9cfa623faae.jpg,20,57713180,Katja,"","",false,59.3373,18.0497,6,3,3,1.5,false,"TV,Cable TV,Wifi,Kitchen,Hot water kettle,Paid parking off premises,Books and reading material,Elevator,Outdoor furniture,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Sound system,Bathtub,High chair,Blender,Window guards,Fireplace guards,Crib,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Exercise equipment,Patio or balcony,Backyard,Luggage dropoff allowed,Dining table,Outdoor playground,Baking sheet,Barbecue utensils,Toaster",false,4,Firm,SEK,145,0,58,4.81,4.8,5.0,4.7,4.8,4.9,4.5,41095.0,398376.0,335.7,3446.0,0.318,0.885,112.6,1091.4,313.7,3041.0,116,234,249,365,28147.0,269831.0,360.9,3459.9,0.867,0.0,312.7,2998.1,0.0,0.0,78,0,12,90
11122519,Unique location in Stockholm! Quiet and close to everything!,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/e57ba3be-8381-4982-8d4d-9040c86c4154.jpg,18,57790196,Christian,"","",false,59.3298,18.0449,5,3,4,1.5,false,"TV,Wifi,Waterfront,Kitchen,Hot water kettle,Books and reading material,Elevator,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Fire extinguisher,Essentials,Hangers,Iron,Dedicated workspace,Outdoor dining area,Freezer,Baby bath,High chair,Children’s books and toys,Window guards,Crib,Pack ’n play/Travel crib,Children’s dinnerware,Hot water,Body soap,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Shower gel,Patio or balcony,Backyard,Children's playroom,Dining table,Baking sheet,Toaster",false,2,Moderate,SEK,0,0,46,4.89,4.9,5.0,4.9,5.0,4.9,4.8,72897.0,746055.0,420.3,4287.2,0.504,0.8,199.7,2044.0,316.9,3243.7,184,135,181,365,24663.0,236433.0,511.4,4902.9,0.567,0.773,274.0,2627.0,373.7,3582.3,51,24,39,90
11265066,Nice apartment in quiet area!,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-11265066/original/509cc438-9c1e-48bf-b2f9-a777f92a9bcc.jpeg,31,11896387,Disa,16503869,Alexander,true,59.2864,18.0978,6,3,4,1.5,false,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Hot water kettle,Pets allowed,Record player,Conditioner,Elevator,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Coffee,Wine glasses,Washer,Dryer,Smoke alarm,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Sound system,Rice maker,Bathtub,Children’s books and toys,Blender,Window guards,Babysitter recommendations,Room-darkening shades,Hot water,Body soap,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,EV charger,Single level home,BBQ grill,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Children's playroom,Dining table,Outdoor playground,Baking sheet,Toaster",false,5,Moderate,SEK,0,0,37,4.92,5.0,5.0,4.7,4.9,4.8,4.9,11271.0,108052.0,192.5,1977.9,0.151,0.154,30.9,296.0,31.7,303.5,55,9,310,365,11271.0,108052.0,201.7,1933.2,0.611,0.679,125.2,1200.6,139.1,1334.0,55,9,35,90
11353250,Cozy and light room,Private room in home,private_room,https://a0.muscache.com/im/pictures/7cf6b761-6549-4e09-a38d-a681b129ec4f.jpg,14,1724256,Armin,"","",false,59.3976,17.9381,,,1,0.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Backyard,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Iron",false,90,Strict,SEK,37,0,7,4.86,4.7,5.0,4.7,5.0,5.0,4.9,2597.0,28670.0,31.7,327.0,0.208,0.987,7.1,78.5,33.7,372.3,76,288,289,365,0.0,0.0,31.8,304.4,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
11510248,Beautiful small room in the heart of Stockholm.,Private room in condo,private_room,https://a0.muscache.com/im/pictures/8bdc80e1-9587-41fb-85a4-d48c1f025f7d.jpg,8,60382217,Maria,"","",false,59.3385,18.0601,,,1,0.0,false,"Smoke alarm,Wifi,Kitchen,Essentials,Room-darkening shades,Hangers,Hair dryer,Hot water,Iron,Elevator,Bed linens,Refrigerator,Dishes and silverware,Heating,Clothing storage",false,90,Strict,SEK,271,0,27,4.81,4.9,5.0,5.0,4.8,5.0,4.9,5188.0,55161.0,27.2,280.8,0.488,0.562,14.2,151.1,16.4,174.0,178,48,187,365,0.0,0.0,24.3,232.5,0.0,0.0,0.0,0.0,0.0,0.0,0,45,90,90
11522279,Bright room in central Aspudden,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/cfcb84c8-045a-4af6-bba2-3b8fe25d426f.jpg,5,60747298,Myrtha,"","",false,59.3052,18.0018,,,1,0.0,false,"Smoke alarm,Wifi,Elevator,Kitchen,Essentials,Lock on bedroom door,Hangers,Hair dryer,Heating,Iron",false,1,Flexible,SEK,0,0,29,4.69,4.8,4.9,4.5,4.9,4.8,4.6,2375.0,24029.0,46.5,477.0,0.142,0.166,6.5,65.8,7.6,76.5,52,51,313,365,630.0,6040.0,50.0,479.9,0.144,0.333,7.0,67.1,16.2,154.9,13,51,77,90
11582170,Romantic one bedroom apartment: Charm,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/69a81c30-3a05-40b4-a17d-444f8f6d9b4d.jpg,9,31783855,Residence,"","",true,59.3253,18.0733,2,1,1,1.0,false,"High chair,TV,Cable TV,Wifi,Babysitter recommendations,Kitchen,Pack ’n play/Travel crib,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron",false,2,Firm,SEK,0,0,136,4.99,5.0,4.9,5.0,4.9,5.0,4.9,67052.0,681006.0,235.2,2411.2,0.773,0.0,183.7,1865.8,0.0,0.0,282,0,83,365,22695.0,217567.0,266.8,2557.7,0.944,0.0,252.2,2417.4,0.0,0.0,85,0,5,90
11681507,Bright charming apartment Mariatorget,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-11681507/original/e698b319-ebdd-43b1-acc6-5c7f0f16be86.jpeg,6,18993019,Johanna,"","",false,59.3157,18.0550,3,1,2,1.5,false,"High chair,TV,Children’s books and toys,Wifi,Kitchen,Room-darkening shades,Hot water kettle,Pets allowed,Hot water,Elevator,Bed linens,Cleaning products,Coffee maker,Refrigerator,Drying rack for clothing,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Smoke alarm,Essentials,Hangers,Dining table,Hair dryer,Iron,Toaster",false,7,Firm,SEK,215,0,8,5.0,5.0,4.6,5.0,4.9,5.0,4.6,13696.0,137805.0,114.0,1170.4,0.326,0.389,37.5,377.5,44.8,450.3,119,59,246,365,5821.0,55803.0,121.1,1160.6,0.533,0.0,64.7,620.0,0.0,0.0,48,0,42,90
11716750,Nice house with pool near the city,Entire home,entire_home,https://a0.muscache.com/im/pictures/e02f3564-dfdc-41bb-a418-28075c5d509b.jpg,41,62297259,Charlotte,"","",false,59.2775,18.1150,7,5,5,1.0,false,"TV,Washer,Cable TV,Dryer,Smoke alarm,Wifi,Pool,Fire extinguisher,Kitchen,Essentials,Free parking on premises,Hangers,Iron,Indoor fireplace,Heating",,14,Strict,SEK,135,,8,5.0,4.9,5.0,5.0,5.0,4.9,5.0,4400.0,48105.0,341.0,3644.8,0.036,0.0,12.1,131.8,0.0,0.0,13,0,352,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
11764629,"Spacious, bright, freshly renovated room",Private room in home,private_room,https://a0.muscache.com/im/pictures/842faca7-9a34-40ae-be48-ebccdb1e6488.jpg,18,1724256,Armin,"","",false,59.3975,17.9399,,,1,0.0,false,"TV,Washer,Cable TV,Dryer,Smoke alarm,Wifi,Air conditioning,Fire extinguisher,Kitchen,Essentials,Paid parking off premises,Lock on bedroom door,Hangers,Hot water,Iron,Heating",false,60,Moderate,SEK,36,0,3,4.67,4.7,5.0,5.0,4.7,4.3,4.3,1646.0,16903.0,41.5,429.2,0.085,0.134,4.5,46.3,7.1,72.9,31,133,334,365,0.0,0.0,33.6,322.5,0.0,0.0,0.0,0.0,0.0,0.0,0,74,90,90
11874105,3 lovely rooms near Stockholm Stadium ♥,Entire condo,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTE4NzQxMDU%3D/original/8f25b025-9905-4666-8f93-f13794ceda66.jpeg,14,17396192,Joel,"","",true,59.3522,18.0884,6,3,4,1.5,false,"TV,Wifi,Kitchen,Books and reading material,Conditioner,Elevator,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Paid parking on premises,Wine glasses,Washer,Dryer,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Sound system,Bathtub,Changing table,High chair,Children’s books and toys,Blender,Window guards,Crib,Room-darkening shades,Children’s dinnerware,Game console,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Children's playroom,Outdoor playground,Toaster",false,2,Limited,SEK,0,0,6,5.0,5.0,5.0,5.0,5.0,4.3,4.7,5495.0,53726.0,252.2,2596.0,0.06,0.062,15.1,147.2,15.5,151.3,22,10,343,365,3973.0,38091.0,250.3,2399.5,0.178,0.0,44.1,423.2,0.0,0.0,16,0,74,90
11960750,A cozy one room apartment in central Stockholm,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/4801092c-ae5a-43ce-b0ef-241fa113cd27.jpg,9,63879185,Minna,"","",false,59.3349,18.0231,2,1,1,1.0,false,"Wine glasses,TV,Cable TV,Smoke alarm,Wifi,Kitchen,Essentials,Hot water kettle,Dining table,Hot water,Freezer,Bed linens,Refrigerator,Heating",false,3,Flexible,SEK,10,0,92,4.83,4.9,5.0,4.9,5.0,4.7,4.8,12390.0,126920.0,92.5,943.3,0.375,0.38,33.9,347.7,34.3,351.6,137,4,228,365,1862.0,17849.0,113.9,1091.5,0.178,0.0,20.7,198.3,0.0,0.0,16,0,74,90
11998797,"Accommodation in Stockholm, Gamla Enskede",Entire villa,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-11998797/original/4d9dc28e-f935-4353-96c6-a8e1f3c67a95.jpeg,16,29847054,Maria,"","",false,59.2804,18.0883,6,3,4,2.0,false,"TV,Wifi,Air conditioning,Babysitter recommendations,Kitchen,Free parking on premises,Room-darkening shades,Ceiling fan,Hot water,Conditioner,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Indoor fireplace,Refrigerator,Drying rack for clothing,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Stove,Wine glasses,Washer,Smoke alarm,BBQ grill,Patio or balcony,First aid kit,Backyard,Fire extinguisher,Essentials,Shampoo,Dining table,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Toaster,Bathtub",false,2,Moderate,SEK,0,0,48,4.92,4.9,5.0,4.7,4.9,4.8,4.8,37110.0,380727.0,225.4,2302.6,0.449,0.526,101.7,1043.1,118.9,1220.3,164,53,201,365,9107.0,87307.0,264.8,2538.3,0.378,0.0,101.2,970.1,0.0,0.0,34,0,56,90
12061250,Charming house with big garden!,Entire home,entire_home,https://a0.muscache.com/im/pictures/ac17da68-890d-4e7c-a8c9-6fe942f961a1.jpg,16,64610514,Tobias,"","",false,59.3838,17.8826,9,5,5,2.5,false,"TV,Wifi,Kitchen,Free parking on premises,Room-darkening shades,Hot water,Body soap,Bed linens,Free street parking,Outdoor furniture,Hot tub,Microwave,Coffee maker,Indoor fireplace,Refrigerator,Drying rack for clothing,Dishwasher,Dishes and silverware,Heating,Oven,Stove,Wine glasses,Washer,EV charger,Dryer,Smoke alarm,BBQ grill,Shower gel,Patio or balcony,Essentials,Shampoo,Hangers,Dining table,Iron,Dedicated workspace,Barbecue utensils,Freezer,Toaster,Bathtub",false,5,Moderate,SEK,125,0,7,5.0,4.9,5.0,4.9,5.0,4.6,4.7,7286.0,75361.0,279.3,2873.5,0.071,0.0,20.0,206.5,0.0,0.0,26,0,339,365,2309.0,22136.0,283.0,2712.6,0.089,0.0,25.7,246.0,0.0,0.0,8,0,82,90
12189161,Central 5 room penthouse. Lake view. Females only.,Private room in condo,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-12189161/original/085b462d-cfce-457b-be6f-6bee4f50cb85.jpeg,49,65179917,Teresa,"","",true,59.3288,18.0346,,,1,0.0,false,"TV,Wifi,Waterfront,Air conditioning,Lake access,Kitchen,Hot water kettle,Books and reading material,Portable fans,Conditioner,Elevator,Outdoor furniture,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Beach access,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Sound system,Bathtub,Blender,Room-darkening shades,Game console,Hot water,Body soap,Bed linens,Extra pillows and blankets,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Shower gel,Patio or balcony,Luggage dropoff allowed,Baking sheet,Barbecue utensils,Bread maker,Toaster",false,1,Moderate,SEK,0,58,67,4.97,4.9,5.0,4.9,5.0,5.0,5.0,32926.0,342871.0,193.3,2039.8,0.433,0.658,90.2,939.4,137.2,1428.6,158,125,207,365,9570.0,91745.0,134.6,1290.3,0.778,0.0,106.3,1019.4,0.0,0.0,70,0,20,90
12206219,Lovely house close to Globen!,Entire home,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTIyMDYyMTk%3D/original/c178c80d-ce04-439d-bf29-68645cf84479.jpeg,20,65638565,Jerker,"","",false,59.2833,18.0686,6,4,7,2.0,false,"TV,Cable TV,Wifi,Waterfront,Kitchen,Board games,Free parking on premises,Hot water kettle,Books and reading material,Conditioner,Outdoor furniture,Hot tub,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Sound system,Baby monitor,Rice maker,Outlet covers,Bathtub,Baby bath,High chair,Baby safety gates,Children’s books and toys,Blender,Window guards,Table corner guards,Fireplace guards,Room-darkening shades,Bikes,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Piano,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Exercise equipment,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Long term stays allowed,Dining table,Baking sheet,Barbecue utensils,Bread maker,Toaster",false,7,Firm,SEK,0,0,26,4.85,4.8,5.0,4.7,5.0,4.9,4.8,4544.0,46684.0,454.4,4677.8,0.03,0.22,12.4,127.9,90.9,933.7,11,315,354,365,0.0,0.0,459.9,4409.3,0.0,0.0,0.0,0.0,0.0,0.0,0,89,90,90
